  0 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  1 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  2 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  3 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  4 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  5 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  6 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  7 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  8 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
  9 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 10 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 11 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 12 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 13 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 14 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 15 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 16 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 17 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 18 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 19 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 20 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 21 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 22 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 23 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 24 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 25 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 26 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 27 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 28 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 29 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 30 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 31 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 32 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 33 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 34 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 35 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 36 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00
 37 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00 +0.00000000E+00

  0 +4.90873866E-02 +0.00000000E+00 +4.90676761E-02 -4.90676761E-02
  1 +4.90873866E-02 +2.40957155E-03 +4.90676761E-02 -4.66581061E-02
  2 +4.90873866E-02 +5.14969602E-02 +4.90676761E-02 +2.42928416E-03
  3 +4.90873866E-02 +4.90864180E-02 +4.90676761E-02 +1.87419355E-05
  4 +4.90873866E-02 +4.90667075E-02 +4.90676761E-02 -9.68575478E-07
  5 +4.90873866E-02 +4.90676723E-02 +4.90676761E-02 -3.72529030E-09
  6 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
  7 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
  8 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
  9 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 10 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 11 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 12 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 13 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 14 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 15 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 16 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 17 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 18 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 19 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 20 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 21 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 22 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 23 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 24 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 25 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 26 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 27 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 28 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 29 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 30 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 31 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 32 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 33 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 34 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 35 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 36 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00
 37 +4.90873866E-02 +4.90676761E-02 +4.90676761E-02 +0.00000000E+00

  0 +9.81747732E-02 +0.00000000E+00 +9.80171412E-02 -9.80171412E-02
  1 +9.81747732E-02 +9.63828620E-03 +9.80171412E-02 -8.83788541E-02
  2 +9.81747732E-02 +1.07813060E-01 +9.80171412E-02 +9.79591906E-03
  3 +9.81747732E-02 +9.81592909E-02 +9.80171412E-02 +1.42149627E-04
  4 +9.81747732E-02 +9.80015844E-02 +9.80171412E-02 -1.55568123E-05
  5 +9.81747732E-02 +9.80170742E-02 +9.80171412E-02 -6.70552254E-08
  6 +9.81747732E-02 +9.80171561E-02 +9.80171412E-02 +1.49011612E-08
  7 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
  8 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
  9 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 10 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 11 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 12 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 13 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 14 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 15 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 16 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 17 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 18 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 19 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 20 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 21 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
 22 +9.81747732E-02 +9.80171412E-02 +9.80171412E-02 +0.00000000E+00
